PLAYER_NAME,WINNING_TEAM,LOSING_TEAM,prediction
Mark Strickland,Nuggets,Kings,4.056459567817571
Raef LaFrentz,Nuggets,Kings,13.10123805861593
Adam Keefe,Warriors,Timberwolves,2.2820277072810877
Chris Porter,Warriors,Timberwolves,4.09098340544076
Marc Jackson,Warriors,Timberwolves,3.1865055563609235
Mookie Blaylock,Warriors,Timberwolves,2.2820277072810877
Aaron McKie,76ers,Bucks,5.828797964474822
Allen Iverson,76ers,Bucks,7.637753662634493
Dikembe Mutombo,76ers,Bucks,4.019842266315149
Ray Allen,Bucks,Magic,5.862286627678443
Sam Cassell,Bucks,Magic,2.244375231359099
David Wesley,Hornets,Bulls,4.953730667176528
Doug Christie,Kings,Trail Blazers,5.877369381314516
Hedo Turkoglu,Kings,Trail Blazers,4.068413683154844
Hedo Turkoglu,Kings,Trail Blazers,6.7818472303943516
Brian Shaw,Lakers,Timberwolves,6.772266797865275
Brian Shaw,Lakers,Timberwolves,6.772266797865275
Derek Fisher,Lakers,Timberwolves,4.963311099705604
Gary Payton,SuperSonics,Warriors,6.775730063261233
Ruben Patterson,SuperSonics,Warriors,6.775730063261233
Antawn Jamison,Warriors,Nets,5.871812652039325
Bill Curley,Warriors,Nets,4.0628569538796535
Chucky Brown,Warriors,Nets,5.871812652039325
Larry Hughes,Warriors,Nets,3.1583791047998173
Vonteego Cummings,Warriors,Nets,4.967334802959489
Andre Miller,Cavaliers,Bulls,5.836533858925534
Cedric Henderson,Cavaliers,Bulls,2.2186224626061897
Chris Gatling,Cavaliers,Bulls,6.741011708005369
Clar. Weatherspoon,Cavaliers,Bulls,7.645489557085205
Chris Crawford,Hawks,Trail Blazers,3.142735913305817
Bobby Jackson,Kings,Clippers,2.278618850053324
Jason Williams,Kings,Warriors,2.2870552918264453
Jason Williams,Kings,Clippers,4.087574548212996
Peja Stojakovic,Kings,Warriors,3.191533140906281
Peja Stojakovic,Kings,Clippers,2.278618850053324
Scot Pollard,Kings,Clippers,4.087574548212996
Vlade Divac,Kings,Warriors,4.096010989986117
Allan Houston,Knicks,Wizards,3.0908957487028403
Marcus Camby,Knicks,Wizards,9.422240692261694
Cuttino Mobley,Rockets,Hornets,5.8754704350679585
Maurice Taylor,Rockets,Hornets,4.066514736908286
Walt Williams,Rockets,Hornets,10.397859680467139
Tim Duncan,Spurs,Wizards,9.47008844673888
Aaron McKie,76ers,Wizards,4.950687730174016
George Lynch,76ers,Wizards,2.237254182934508
George Lynch,76ers,Wizards,2.237254182934508
Nazr Mohammed,76ers,Wizards,2.237254182934508
Theo Ratliff,76ers,Wizards,4.950687730174016
Theo Ratliff,76ers,Wizards,1.3327763338546723
Toni Kukoc,76ers,Wizards,2.237254182934508
Vernon Maxwell,76ers,Wizards,5.8551655792538515
Kenny Anderson,Celtics,Nets,4.03886302190882
Tony Battie,Celtics,Nets,2.2299073237491474
Cuttino Mobley,Rockets,Warriors,7.694956038879984
Kenny Thomas,Rockets,Warriors,2.268088944400969
Kenny Thomas,Rockets,Warriors,9.503911737039658
Moochie Norris,Rockets,Warriors,2.268088944400969
Shandon Anderson,Rockets,Warriors,2.268088944400969
Steve Francis,Rockets,Warriors,2.268088944400969
Damon Stoudamire,Trail Blazers,Jazz,5.866699366197679
Rasheed Wallace,Trail Blazers,Jazz,5.866699366197679
Rasheed Wallace,Trail Blazers,Jazz,4.0577436680380075
Steven Smith,Trail Blazers,Jazz,2.2487879698783355
Glenn Robinson,Bucks,Nuggets,13.133302512134634
Sam Cassell,Bucks,Nuggets,5.897479719495946
Tim Thomas,Bucks,Nuggets,4.088524021336275
Tim Thomas,Bucks,Nuggets,4.99300187041611
Milt Palacio,Celtics,Nuggets,2.207143083830556
Paul Pierce,Celtics,Nuggets,3.1116209329103923
Randy Brown,Celtics,Nuggets,7.6340101783095715
Baron Davis,Hornets,Raptors,4.046824727120302
David Wesley,Hornets,Raptors,6.760258274359809
Elden Campbell,Hornets,Raptors,4.9513025762001375
P.J. Brown,Hornets,Raptors,2.2378690289606293
Allan Houston,Knicks,Mavericks,4.039197649005977
Charlie Ward,Knicks,Mavericks,2.230241950846305
Chris Childs,Knicks,Mavericks,4.039197649005977
Kurt Thomas,Knicks,Mavericks,4.039197649005977
Kurt Thomas,Knicks,Mavericks,2.230241950846305
Latrell Sprewell,Knicks,Mavericks,4.039197649005977
Andrew DeClercq,Magic,Hornets,4.055790313623256
Tracy McGrady,Magic,Hornets,5.864746011782928
Tracy McGrady,Magic,Hornets,7.673701709942599
Troy Hudson,Magic,Hornets,2.246834615463584
Courtney Alexander,Mavericks,Warriors,2.2251599581327532
Courtney Alexander,Mavericks,Warriors,3.1296378072125894
Howard Eisley,Mavericks,Warriors,7.652027052611769
Loy Vaught,Mavericks,Warriors,2.2251599581327532
Shawn Bradley,Mavericks,Warriors,2.2251599581327532
Steve Nash,Mavericks,Warriors,6.747549203531933
George McCloud,Nuggets,Jazz,3.137093482734338
Kevin Willis,Nuggets,Nets,1.3224409458349933
Kevin Willis,Nuggets,Nets,2.226918794914829
Nick Van Exel,Nuggets,Jazz,2.232615633654502
Raef LaFrentz,Nuggets,Jazz,2.232615633654502
Ryan Bowen,Nuggets,Nets,2.226918794914829
Voshon Lenard,Nuggets,Nets,2.226918794914829
Voshon Lenard,Nuggets,Jazz,2.232615633654502
Voshon Lenard,Nuggets,Jazz,4.041571331814174
Alvin Williams,Raptors,Bulls,4.041851550743138
Antonio Davis,Raptors,Bulls,5.850807248902809
Antonio Davis,Raptors,Bulls,3.137373701663302
Dell Curry,Raptors,Bulls,2.2328958525834657
Keon Clark,Raptors,Bulls,2.2328958525834657
Morris Peterson,Raptors,Bulls,4.946329399822973
Vince Carter,Raptors,Bulls,12.182152192461661
Vince Carter,Raptors,Bulls,6.755285097982645
Carlos Rogers,Rockets,Grizzlies,2.2487335617101416
Cuttino Mobley,Rockets,Grizzlies,7.6756006561891565
Cuttino Mobley,Rockets,Grizzlies,2.2487335617101416
Hakeem Olajuwon,Rockets,Grizzlies,5.866644958029485
Kenny Thomas,Rockets,Grizzlies,2.2487335617101416
Kenny Thomas,Rockets,Grizzlies,2.2487335617101416
Kenny Thomas,Rockets,Grizzlies,2.2487335617101416
Moochie Norris,Rockets,Hawks,4.05475513920369
Moochie Norris,Rockets,Grizzlies,4.962167108949649
Shandon Anderson,Rockets,Grizzlies,2.2487335617101416
Shandon Anderson,Rockets,Hawks,3.1502772901238534
Shandon Anderson,Rockets,Hawks,2.245799441044017
Walt Williams,Rockets,Hawks,9.481622233682705
Walt Williams,Rockets,Grizzlies,5.866644958029485
David Robinson,Spurs,Kings,4.004004557188473
David Robinson,Spurs,Kings,2.1950488590288013
Malik Rose,Spurs,Kings,2.1950488590288013
Terry Porter,Spurs,Kings,3.0995267081086375
Tim Duncan,Spurs,Kings,4.004004557188473
Christian Laettner,Wizards,Warriors,2.274346220998569
Courtney Alexander,Wizards,Warriors,7.701213315477585
Courtney Alexander,Wizards,Warriors,5.892257617317913
Courtney Alexander,Wizards,Warriors,2.274346220998569
Jahidi White,Wizards,Warriors,5.892257617317913
Eddie Jones,Heat,Pacers,5.8281831184487
Baron Davis,Hornets,Hawks,4.04199166020762
David Wesley,Hornets,Hawks,3.1375138111277834
Elden Campbell,Hornets,Hawks,4.04199166020762
P.J. Brown,Hornets,Hawks,2.2330359620479476
Dana Barros,Pistons,Nets,10.382442299733908
Dana Barros,Pistons,Nets,2.242141658015384
Jerome Williams,Pistons,Nets,4.051097356175056
Jerome Williams,Pistons,Nets,4.051097356175056
Jud Buechler,Pistons,Nets,3.14661950709522
Mateen Cleaves,Pistons,Nets,1.3376638089355481
Michael Curry,Pistons,Nets,4.051097356175056
Cuttino Mobley,Rockets,Warriors,2.2036798184345985
Kenny Thomas,Rockets,Warriors,2.2036798184345985
Kenny Thomas,Rockets,Warriors,1.2992019693547627
Maurice Taylor,Rockets,Warriors,4.012635516594271
Shandon Anderson,Rockets,Warriors,5.821591214753942
Steve Francis,Rockets,Warriors,2.2036798184345985
Steve Francis,Rockets,Warriors,4.012635516594271
Glenn Robinson,Bucks,Celtics,5.874520961944679
Glenn Robinson,Bucks,Celtics,5.874520961944679
Tim Thomas,Bucks,Celtics,4.970043112864843
Brian Grant,Heat,Hornets,4.926078952177061
Eddie Jones,Heat,Hornets,6.735034650336733
Cuttino Mobley,Rockets,Wizards,4.03478491048674
Cuttino Mobley,Rockets,Wizards,4.939262759566576
Kenny Thomas,Rockets,Wizards,3.1303070614069046
Moochie Norris,Rockets,Wizards,2.2258292123270684
Steve Francis,Rockets,Wizards,6.748218457726248
Cherokee Parks,Clippers,Warriors,2.2511072445183387
Corey Maggette,Clippers,Warriors,2.2511072445183387
Corey Maggette,Clippers,Warriors,7.677974338997354
Jeff McInnis,Clippers,Warriors,5.869018640837682
Sean Rooks,Clippers,Warriors,4.060062942678011
Charlie Ward,Knicks,Pistons,2.220661518317229
Charlie Ward,Knicks,Pistons,6.7430507637164085
Kurt Thomas,Knicks,Pistons,9.456484310955917
Latrell Sprewell,Knicks,Pistons,2.220661518317229
Derek Anderson,Spurs,Lakers,5.858068406791882
Derrick Dial,Spurs,Warriors,4.058778842457574
Derrick Dial,Spurs,Warriors,2.249823144297902
Derrick Dial,Spurs,Warriors,4.96325669153741
Malik Rose,Spurs,Warriors,5.867734540617246
Tim Duncan,Spurs,Warriors,5.867734540617246
Allen Iverson,76ers,Wizards,6.723889898658257
Kevin Ollie,76ers,Wizards,1.2970228041792415
Toni Kukoc,76ers,Wizards,2.2015006532590773
Tyrone Hill,76ers,Wizards,4.01045635141875
Glenn Robinson,Bucks,Nets,4.064950417758887
Jason Caffey,Bucks,Nets,2.2559947195992143
Jason Caffey,Bucks,Nets,2.2559947195992143
Lindsey Hunter,Bucks,Nets,2.2559947195992143
Ray Allen,Bucks,Nets,4.969428266838722
Ray Allen,Bucks,Nets,4.969428266838722
Scott Williams,Bucks,Nets,5.873906115918558
Tim Thomas,Bucks,Nets,6.778383964998394
Keyon Dooling,Clippers,Suns,4.040902077619859
Michael Olowokandi,Clippers,Suns,8.56329132301904
Mike Miller,Magic,Mavericks,5.840892189276576
Tracy McGrady,Magic,Mavericks,4.031936491116904
Tracy McGrady,Magic,Mavericks,3.1274586420370682
Austin Croshere,Pacers,Nets,4.055790313623256
Jalen Rose,Pacers,Nets,17.622958049820795
Jeff Foster,Pacers,Nets,4.055790313623256
Travis Best,Pacers,Nets,2.246834615463584
Hakeem Olajuwon,Rockets,Heat,4.019702156850667
Hakeem Olajuwon,Rockets,Heat,2.2107464586909957
Moochie Norris,Rockets,Heat,4.019702156850667
Shandon Anderson,Rockets,Heat,2.2107464586909957
Steve Francis,Rockets,Heat,4.924180005930504
Steve Francis,Rockets,Heat,5.82865785501034
Antonio Daniels,Spurs,Clippers,3.1320114900207865
David Robinson,Spurs,Clippers,2.2275336409409503
David Robinson,Spurs,Clippers,5.845445037260294
Derek Anderson,Spurs,Clippers,4.036489339100623
Samaki Walker,Spurs,Clippers,3.1320114900207865
Daniel Santiago,Suns,Cavaliers,2.2448499679207385
Mario Elie,Suns,Cavaliers,2.2448499679207385
Shawn Marion,Suns,Cavaliers,2.2448499679207385
Shawn Marion,Suns,Cavaliers,3.1493278170005743
Felipe Lopez,Timberwolves,Trail Blazers,2.197087914739841
Felipe Lopez,Timberwolves,Trail Blazers,2.197087914739841
Kevin Garnett,Timberwolves,Trail Blazers,6.719477160139021
LaPhonso Ellis,Timberwolves,Trail Blazers,4.0060436128995125
Terrell Brandon,Timberwolves,Trail Blazers,4.0060436128995125
Wally Szczerbiak,Timberwolves,Trail Blazers,2.197087914739841
Cherokee Parks,Clippers,Warriors,4.0239203777372285
Corey Maggette,Clippers,Warriors,2.214964679577556
Darius Miles,Clippers,Warriors,1.3382786549616694
Derek Strong,Clippers,Warriors,4.051712202201177
Jeff McInnis,Clippers,Warriors,3.147234353121341
Jeff McInnis,Clippers,Warriors,7.6418317740565715
Lamar Odom,Clippers,Warriors,2.2427565040415054
Quentin Richardson,Clippers,Warriors,5.860667900360849
Kenyon Martin,Nets,Wizards,2.25328640969386
Lucious Harris,Nets,Wizards,4.9667199569333675
Stephen Jackson,Nets,Wizards,2.25328640969386
Stephon Marbury,Nets,Wizards,9.489109202332548
Hakeem Olajuwon,Rockets,SuperSonics,4.931106536722419
Kenny Thomas,Rockets,SuperSonics,8.549017933041764
Kenny Thomas,Rockets,SuperSonics,5.835584385802255
Shandon Anderson,Rockets,SuperSonics,5.835584385802255
Desmond Mason,SuperSonics,Wizards,4.058778842457574
Ruben Patterson,SuperSonics,Wizards,6.772212389697081
Ruben Patterson,SuperSonics,Wizards,3.1543009933777384
Ruben Wolkowyski,SuperSonics,Wizards,1.3453452952180665
Antonio McDyess,Nuggets,Warriors,5.817038366770224
James Posey,Nuggets,Warriors,2.1991269704508802
Nick Van Exel,Nuggets,Warriors,4.008082668610553
Robert Pack,Nuggets,Warriors,3.1036048195307164
Ryan Bowen,Nuggets,Warriors,2.1991269704508802
Voshon Lenard,Nuggets,Warriors,6.72151621585006
Danny Ferry,Spurs,Pacers,2.2083727758827987
Malik Rose,Spurs,Pacers,7.635239870361814
Steve Kerr,Spurs,Pacers,3.1128506249626344
Tim Duncan,Spurs,Pacers,3.1128506249626344
Clifford Robinson,Suns,SuperSonics,2.2102717221293564
Clifford Robinson,Suns,Nuggets,3.131536753459147
Jake Tsakalidis,Suns,Nuggets,2.227058904379311
Jason Kidd,Suns,Nuggets,4.940492451618819
Jason Kidd,Suns,Nuggets,1.3225810552994752
Jason Kidd,Suns,Nuggets,1.3225810552994752
Rodney Rogers,Suns,SuperSonics,2.2102717221293564
Rodney Rogers,Suns,SuperSonics,7.637138816608371
Tony Delk,Suns,SuperSonics,4.019227420289028
Emanual Davis,SuperSonics,Warriors,4.9928073527834345
Emanual Davis,SuperSonics,Warriors,2.279373805543927
Gary Payton,SuperSonics,Warriors,13.133107994501959
Gary Payton,SuperSonics,Warriors,4.9928073527834345
Bonzi Wells,Trail Blazers,Cavaliers,6.759028582307566
Bryant Stith,Celtics,Cavaliers,4.928452634985258
Bryant Stith,Celtics,Cavaliers,2.21501908774575
Eric Williams,Celtics,Cavaliers,1.3105412386659143
Kenny Anderson,Celtics,Cavaliers,4.928452634985258
Danny Manning,Jazz,Magic,4.03791354878554
Donyell Marshall,Jazz,Magic,1.3244800015460327
John Starks,Jazz,Magic,2.2289578506258687
Bobby Jackson,Kings,Pistons,2.2352695353916627
Chris Webber,Kings,Pistons,4.044225233551335
Chris Webber,Kings,Pistons,10.375570177110188
Jon Barry,Kings,Pistons,3.1397473844714985
Vlade Divac,Kings,Pistons,2.2352695353916627
Cuttino Mobley,Rockets,Pacers,2.305321091929512
Kelvin Cato,Rockets,Pacers,2.305321091929512
Kelvin Cato,Rockets,Pacers,4.114276790089185
Maurice Taylor,Rockets,Pacers,4.114276790089185
Maurice Taylor,Rockets,Pacers,2.305321091929512
Shandon Anderson,Rockets,Pacers,4.114276790089185
Steve Francis,Rockets,Pacers,3.2097989410093484
Steve Francis,Rockets,Pacers,2.305321091929512
Steve Francis,Rockets,Pacers,6.827710337328692
Bonzi Wells,Trail Blazers,Hornets,2.1896866473862864
Bonzi Wells,Trail Blazers,Hornets,3.998642345545958
Damon Stoudamire,Trail Blazers,Hornets,3.998642345545958
Damon Stoudamire,Trail Blazers,Hornets,4.903120194625794
Rasheed Wallace,Trail Blazers,Hornets,3.998642345545958
Steven Smith,Trail Blazers,Hornets,2.1896866473862864
Antoine Walker,Celtics,Hornets,3.9983621266169944
Bryant Stith,Celtics,Hornets,2.1894064284573225
Bryant Stith,Celtics,Hornets,2.1894064284573225
Vitaly Potapenko,Celtics,Hornets,2.1894064284573225
Baron Davis,Hornets,Jazz,4.032745854775701
David Wesley,Hornets,Jazz,5.841701552935373
David Wesley,Hornets,Bucks,11.293986789070141
Eddie Robinson,Hornets,Jazz,2.223790156616029
Jamaal Magloire,Hornets,Bucks,2.249208298271781
P.J. Brown,Hornets,Bucks,4.058163996431453
Rodney Rogers,Suns,Clippers,4.020036783947825
Rodney Rogers,Suns,Clippers,4.020036783947825
Rodney Rogers,Suns,Clippers,2.211081085788153
Kevin Ollie,76ers,Nets,2.2289578506258687
Theo Ratliff,76ers,Nets,8.560302794184722
Toni Kukoc,76ers,Nets,6.751347096025048
Bryce Drew,Bulls,Nets,2.2022556087496805
Elton Brand,Bulls,Nets,5.820167005069024
Fred Hoiberg,Bulls,Nets,4.915689155989188
Fred Hoiberg,Bulls,Nets,1.2977777596698445
Ron Mercer,Bulls,Nets,3.1067334578295163
Brian Skinner,Clippers,Knicks,2.181390315077647
Corey Maggette,Clippers,Knicks,2.181390315077647
Eric Piatkowski,Clippers,Knicks,3.0858681641574828
Jeff McInnis,Clippers,Knicks,2.181390315077647
Lamar Odom,Clippers,Knicks,6.703779560476826
Sean Rooks,Clippers,Knicks,3.9903460132373185
Sean Rooks,Clippers,Knicks,5.79930171139699
Tyrone Nesby,Clippers,Knicks,3.9903460132373185
Allan Houston,Knicks,Heat,2.2040144455317563
Latrell Sprewell,Knicks,Heat,9.439837238170444
Marcus Camby,Knicks,Heat,1.2995365964519203
Othella Harrington,Knicks,Heat,2.2040144455317563
Othella Harrington,Knicks,Heat,4.012970143691428
Kobe Bryant,Lakers,Hornets,1.332356005461227
Shaquille O'Neal,Lakers,Hornets,6.759223099940242
Dirk Nowitzki,Mavericks,SuperSonics,4.045174706674613
Hubert Davis,Mavericks,SuperSonics,2.2362190085149414
Loy Vaught,Mavericks,SuperSonics,2.2362190085149414
Michael Finley,Mavericks,SuperSonics,9.47204180115363
Steve Nash,Mavericks,SuperSonics,4.045174706674613
Baron Davis,Hornets,Raptors,2.22463081340292
Eddie Robinson,Hornets,Raptors,2.22463081340292
Jamaal Magloire,Hornets,Raptors,4.033586511562592
Jamal Mashburn,Hornets,Raptors,4.033586511562592
Lee Nailon,Hornets,Raptors,2.22463081340292
Lee Nailon,Hornets,Raptors,4.033586511562592
P.J. Brown,Hornets,Raptors,2.22463081340292
Bobby Jackson,Kings,Mavericks,2.276245167245127
Hedo Turkoglu,Kings,Mavericks,5.89415656356447
Peja Stojakovic,Kings,Mavericks,3.180723016324963
Scot Pollard,Kings,Mavericks,2.276245167245127
Vlade Divac,Kings,Mavericks,4.989678714484635
Johnny Newman,Nets,Wizards,4.048108827340737
Kenyon Martin,Nets,Wizards,4.048108827340737
Stephen Jackson,Nets,Wizards,3.1436309782609015
Stephen Jackson,Nets,Wizards,3.1436309782609015
Stephon Marbury,Nets,Wizards,13.092887318139097
Austin Croshere,Pacers,Pistons,4.027718270230343
Jonathan Bender,Pacers,Pistons,3.1232404211505074
Travis Best,Pacers,Pistons,6.741151817469851
Tyus Edney,Pacers,Pistons,2.2187625720706716
Danny Ferry,Spurs,76ers,4.027998489159307
Ira Newble,Spurs,76ers,2.219042790999635
Malik Rose,Spurs,76ers,4.027998489159307
Sean Elliott,Spurs,76ers,4.932476338239143
Sean Elliott,Spurs,76ers,4.932476338239143
Sean Elliott,Spurs,76ers,2.219042790999635
Tim Duncan,Spurs,76ers,2.219042790999635
Kevin Garnett,Timberwolves,Jazz,4.019227420289028
Sam Mitchell,Timberwolves,Jazz,2.2102717221293564
Terrell Brandon,Timberwolves,Jazz,2.2102717221293564
Dale Davis,Trail Blazers,Kings,2.242896613505987
Damon Stoudamire,Trail Blazers,Kings,8.57424155706484
Stacey Augmon,Trail Blazers,Kings,4.051852311665659
Steven Smith,Trail Blazers,Kings,2.242896613505987
Bryant Reeves,Grizzlies,Lakers,5.890272969775068
Mike Bibby,Grizzlies,Lakers,5.890272969775068
Mike Bibby,Grizzlies,Lakers,5.890272969775068
Shareef Abdur-Rahim,Grizzlies,Lakers,3.1768394225355596
Baron Davis,Hornets,Bucks,5.8548853603248885
Baron Davis,Hornets,Bucks,4.045929662165216
Eddie Robinson,Hornets,Bucks,4.045929662165216
Eddie Robinson,Hornets,Bucks,5.8548853603248885
Elden Campbell,Hornets,Bucks,2.2369739640055446
Elden Campbell,Hornets,Bucks,8.568318907564397
Hersey Hawkins,Hornets,Bucks,2.2369739640055446
Jamaal Magloire,Hornets,Bucks,1.3324961149257086
Jamal Mashburn,Hornets,Bucks,8.568318907564397
Gary Payton,SuperSonics,Nuggets,6.784975868693151
Rashard Lewis,SuperSonics,Nuggets,6.784975868693151
Rashard Lewis,SuperSonics,Nuggets,4.071542321453644
Ruben Patterson,SuperSonics,Nuggets,2.262586623293972
Vin Baker,SuperSonics,Nuggets,3.1670644723738084
Kevin Garnett,Timberwolves,Bucks,2.244040604261942
Kevin Garnett,Timberwolves,Bucks,10.384341245980465
William Avery,Timberwolves,Bucks,2.244040604261942
Mike Bibby,Grizzlies,Warriors,4.028333116256465
Mike Bibby,Grizzlies,Warriors,4.028333116256465
Shareef Abdur-Rahim,Grizzlies,Warriors,5.837288814416136
Shareef Abdur-Rahim,Grizzlies,Warriors,4.932810965336301
Baron Davis,Hornets,Pacers,2.1755533668734923
David Wesley,Hornets,Pacers,3.080031215953328
Elden Campbell,Hornets,Pacers,3.080031215953328
Elden Campbell,Hornets,Pacers,2.1755533668734923
Elden Campbell,Hornets,Pacers,1.2710755177936561
Chris Webber,Kings,Bulls,4.033781029195268
Darrick Martin,Kings,Bulls,4.033781029195268
Lawrence Funderburke,Kings,Bulls,4.938258878275104
Peja Stojakovic,Kings,Clippers,2.2385382831549445
Scot Pollard,Kings,Clippers,6.760927528554124
Vlade Divac,Kings,Bulls,4.033781029195268
Doug Overton,Nets,Knicks,1.320401890123954
Evan Eschmeyer,Nets,Knicks,4.033835437363462
Johnny Newman,Nets,Knicks,4.033835437363462
